,Kx [1/m],Ky [1/m],Kz [1/m],intensity
1051,2094890.9345670575,3894770.0466096834,1266924960.4516633,7.143857011390886e-08
1052,2101088.836740333,3891429.9998473567,1266924960.4516633,7.156419115974038e-08
1053,2107286.7389136082,3888077.2039083787,1266924960.4516633,7.169062009882592e-08
1054,2113484.6410868834,3884711.625782279,1266924960.4516633,7.181786308159396e-08
1055,2119682.5432601585,3881333.232218022,1266924960.4516633,7.194592632626287e-08
1056,2125880.4454334346,3877941.9896888603,1266924960.4516633,7.207481612145483e-08
1057,2132078.3476067097,3874537.864489131,1266924960.4516633,7.2204538822015e-08
1058,2138276.249779985,3871120.82260009,1266924960.4516633,7.233510085676162e-08
1059,2144474.15195326,3867690.829852872,1266924960.4516633,7.246650872088653e-08
1060,2150672.054126535,3864247.851694815,1266924960.4516633,7.259876898893331e-08
1061,2156869.9562998107,3860791.8533855197,1266924960.4516633,7.273188830549676e-08
1062,2163067.858473086,3857322.7999948347,1266924960.4516633,7.28658733861731e-08
1063,2169265.760646362,3853840.6562015503,1266924960.4516633,7.300073102898182e-08
1064,2175463.662819637,3850345.386489893,1266924960.4516635,7.313646810502027e-08
1065,2181661.564992912,3846836.9551474364,1266924960.4516633,7.327309155946143e-08
1066,2187859.4671661872,3843315.3260631636,1266924960.4516633,7.341060842312831e-08
1067,2194057.3693394624,3839780.4629577454,1266924960.4516633,7.35490258013369e-08
1068,2200255.2715127384,3836232.329214694,1266924960.4516633,7.368835088377347e-08
1069,2206453.1736860136,3832670.888044523,1266924960.4516633,7.382859093679282e-08
1070,2212651.0758592887,3829096.102215247,1266924960.4516635,7.396975331874127e-08
1071,2218848.978032564,3825507.934417075,1266924960.4516633,7.41118454615852e-08
1072,2225046.880205839,3821906.346892345,1266924960.4516633,7.425487489166641e-08
1073,2231244.7823791145,3818291.301700277,1266924960.4516633,7.439884921664427e-08
1074,2237442.6845523897,3814662.7605805467,1266924960.4516633,7.45437761338596e-08
1075,2243640.586725665,3811020.684950424,1266924960.4516633,7.46896634316098e-08
1076,2249838.488898941,3807365.036002721,1266924960.4516635,7.483651898498937e-08
1077,2256036.391072216,3803695.7746023796,1266924960.4516633,7.498435076259274e-08
1078,2262234.293245491,3800012.8613171824,1266924960.4516633,7.513316682602477e-08
1079,2268432.1954187662,3796316.2563811773,1266924960.4516633,7.528297533307255e-08
1080,2274630.0975920423,3792605.91979288,1266924960.4516633,7.543378453356e-08
1081,2280827.9997653174,3788881.81117754,1266924960.4516633,7.558560277806943e-08
1082,2287025.9019385925,3785143.8899191134,1266924960.4516633,7.573843851197979e-08
1083,2293223.8041118677,3781392.11505604,1266924960.4516633,7.589230028242247e-08
1084,2299421.706285143,3777626.445311923,1266924960.4516633,7.60471967378994e-08
1085,2305619.6084584184,3773846.8390585217,1266924960.4516633,7.620313663163672e-08
1086,2311817.5106316935,3770053.2544143186,1266924960.4516633,7.636012881747658e-08
1087,2318015.4128049687,3766245.6491397372,1266924960.4516633,7.651818225701126e-08
1088,2324213.3149782447,3762423.980633761,1266924960.4516633,7.667730602117882e-08
1089,2330411.21715152,3758588.206032685,1266924960.4516633,7.683750928617099e-08
1090,2336609.119324795,3754738.282104892,1266924960.4516633,7.699880134071465e-08
1091,2342807.0214980706,3750874.1652473495,1266924960.4516635,7.716119158775071e-08
1092,2349004.923671345,3746995.811618689,1266924960.4516633,7.732468953844427e-08
1093,2355202.8258446213,3743103.176862749,1266924960.4516635,7.748930482924019e-08
1094,2361400.7280178964,3739196.2164807557,1266924960.4516633,7.765504720244416e-08
1095,2367598.6301911715,3735274.8854519385,1266924960.4516633,7.782192652918674e-08
1096,2373796.5323644467,3731339.1385034937,1266924960.4516633,7.79899527957726e-08
1097,2379994.4345377223,3727388.929970147,1266924960.4516633,7.815913611324744e-08
1098,2386192.3367109974,3723424.213790311,1266924960.4516633,7.832948671930172e-08
1099,2392390.2388842725,3719444.9436054295,1266924960.4516633,7.850101497427768e-08
1100,2398588.1410575486,3715451.0726532247,1266924960.4516633,7.867373136898106e-08
1101,2404786.0432308237,3711442.5537636974,1266924960.4516633,7.884764652668962e-08
1102,2410983.945404099,3707419.3394586476,1266924960.4516633,7.902277119920056e-08
1103,2417181.847577374,3703381.381844435,1266924960.4516633,7.919911627481892e-08
1104,2423379.749750649,3699328.6326078135,1266924960.4516633,7.937669278047907e-08
1105,2429577.651923925,3695261.043115628,1266924960.4516635,7.955551187783578e-08
1106,2435775.5540972003,3691178.5643070694,1266924960.4516633,7.973558487144051e-08
1107,2441973.4562704754,3687081.146724058,1266924960.4516633,7.991692320894226e-08
1108,2448171.3584437505,3682968.740472283,1266924960.4516633,8.009953848537859e-08
1109,2454369.2606170257,3678841.2953211227,1266924960.4516633,8.028344243933802e-08
1110,2460567.1627903013,3674698.760595213,1266924960.4516633,8.046864696139509e-08
1111,2466765.0649635764,3670541.085169869,1266924960.4516633,8.065516409652675e-08
1112,2472962.9671368524,3666368.21757117,1266924960.4516633,8.084300604033264e-08
1113,2479160.8693101276,3662180.1058669956,1266924960.4516633,8.103218514768242e-08
1114,2485358.7714834027,3657976.6976622473,1266924960.4516633,8.122271393526816e-08
1115,2491556.673656678,3653757.9401991037,1266924960.4516633,8.14146050778956e-08
1116,2497754.575829953,3649523.7802474997,1266924960.4516633,8.160787141734856e-08
1117,2503952.478003229,3645274.1641001436,1266924960.4516633,8.180252596509424e-08
1118,2510150.3801765046,3641009.037672936,1266924960.4516635,8.199858189864636e-08
1119,2516348.2823497793,3636728.346394874,1266924960.4516633,8.219605257066347e-08
1120,2522546.1845230544,3632432.035238099,1266924960.4516633,8.239495150966494e-08
1121,2528744.0866963295,3628120.0486775516,1266924960.4516633,8.25952924250658e-08
1122,2534941.988869605,3623792.3307915977,1266924960.4516633,8.27970892036517e-08
1123,2541139.8910428802,3619448.8251511436,1266924960.4516633,8.300035591900927e-08
1124,2547337.793216156,3615089.4748141426,1266924960.4516633,8.320510683462142e-08
1125,2553535.695389431,3610714.2224263605,1266924960.4516633,8.341135640043987e-08
1126,2559733.5975627066,3606323.0101098814,1266924960.4516633,8.361911926257838e-08
1127,2565931.4997359817,3601915.7794573703,1266924960.4516633,8.382841026659733e-08
1128,2572129.401909257,3597492.471632984,1266924960.4516633,8.403924445418126e-08
1129,2578327.304082533,3593053.027260243,1266924960.4516633,8.425163707311211e-08
1130,2584525.206255808,3588597.3864160352,1266924960.4516633,8.446560358075677e-08
1131,2590723.108429083,3584125.4887316646,1266924960.4516633,8.468115964085881e-08
1132,2596921.0106023583,3579637.2732800725,1266924960.4516633,8.489832113381208e-08
1133,2603118.9127756334,3575132.6786053684,1266924960.4516633,8.51171041580863e-08
1134,2609316.814948909,3570611.642680844,1266924960.4516633,8.533752503624056e-08
1135,2615514.717122184,3566074.103010199,1266924960.4516633,8.555960031189021e-08
1136,2621712.6192954592,3561519.9965138473,1266924960.4516633,8.578334676040443e-08
1137,2627910.521468735,3556949.2595222658,1266924960.4516633,8.600878139292054e-08
1138,2634108.42364201,3552361.8278773343,1266924960.4516633,8.623592145346045e-08
1139,2640306.3258152856,3547757.6368179377,1266924960.4516633,8.64647844299689e-08
1140,2646504.2279885607,3543136.620973004,1266924960.4516633,8.669538805858095e-08
1141,2652702.1301618367,3538498.7144629564,1266924960.4516633,8.692775032090442e-08
1142,2658900.032335112,3533843.8507845816,1266924960.4516633,8.716188945541865e-08
1143,2665097.934508387,3529171.9628037396,1266924960.4516633,8.739782396201648e-08
1144,2671295.8366816626,3524482.982856918,1266924960.4516635,8.763557259946765e-08
1145,2677493.7388549373,3519776.8426353396,1266924960.4516633,8.787515439720071e-08
1146,2683691.641028213,3515053.473213743,1266924960.4516633,8.811658865772705e-08
1147,2689889.543201488,3510312.8050064137,1266924960.4516633,8.835989496395371e-08
1148,2696087.445374763,3505554.7678688457,1266924960.4516633,8.860509317691347e-08
1149,2702285.3475480387,3500779.290980795,1266924960.4516633,8.885220344810109e-08
1150,2708483.249721314,3495986.302838155,1266924960.4516633,8.910124622474355e-08
1151,2714681.1518945894,3491175.731354696,1266924960.4516633,8.935224224775262e-08
1152,2720879.0540678645,3486347.5037442837,1266924960.4516633,8.960521256451055e-08
1153,2727076.9562411397,3481501.546512366,1266924960.4516633,8.986017853449052e-08
1154,2733274.8584144157,3476637.785557765,1266924960.4516633,9.01171618274574e-08
1155,2739472.760587691,3471756.1460540392,1266924960.4516633,9.037618443673176e-08
1156,2745670.662760966,3466856.552440553,1266924960.4516633,9.063726868518667e-08
1157,2751868.5649342416,3461938.9285243033,1266924960.4516635,9.090043722372586e-08
1158,2758066.4671075167,3457003.1973603955,1266924960.4516633,9.116571304505364e-08
1159,2764264.369280792,3452049.2812797446,1266924960.4516633,9.143311948750607e-08
1160,2770462.271454067,3447077.1018426605,1266924960.4516633,9.170268024412687e-08
1161,2776660.1736273426,3442086.579940719,1266924960.4516633,9.19744193615546e-08
1162,2782858.0758006177,3437077.6356759816,1266924960.4516633,9.22483612545286e-08
1163,2789055.9779738933,3432050.1883509797,1266924960.4516633,9.252453071289323e-08
1164,2795253.8801471684,3427004.1565705747,1266924960.4516633,9.280295290082589e-08
1165,2801451.7823204435,3421939.458120204,1266924960.4516633,9.308365337194086e-08
1166,2807649.6844937196,3416856.0099553503,1266924960.4516633,9.336665807678718e-08
1167,2813847.5866669947,3411753.7283033775,1266924960.4516633,9.365199336244962e-08
1168,2820045.48884027,3406632.5285407575,1266924960.4516633,9.393968598829524e-08
1169,2826243.3910135454,3401492.325181993,1266924960.4516635,9.422976313400235e-08
1170,2832441.29318682,3396333.0320190922,1266924960.4516633,9.452225239684304e-08
1171,2838639.195360096,3391154.5618092967,1266924960.4516635,9.481718182178789e-08
1172,2844837.097533371,3385956.8266780954,1266924960.4516633,9.511457988000604e-08
1173,2851034.9997066464,3380739.7376929205,1266924960.4516633,9.541447550772138e-08
1174,2857232.9018799216,3375503.2051532697,1266924960.4516633,9.57168980931737e-08
1175,2863430.8040531967,3370247.1384276845,1266924960.4516633,9.602187749678925e-08
1176,2869628.7062264723,3364971.4459412573,1266924960.4516633,9.632944406063062e-08
1177,2875826.6083997474,3359676.035277211,1266924960.4516633,9.663962860954906e-08
1178,2882024.5105730235,3354360.8130503786,1266924960.4516633,9.695246246943497e-08
1179,2888222.4127462986,3349025.6848940407,1266924960.4516633,9.726797747736975e-08
1180,2894420.3149195737,3343670.5555613576,1266924960.4516633,9.758620598334687e-08
1181,2900618.217092849,3338295.328797618,1266924960.4516633,9.790718086940394e-08
1182,2906816.119266124,3332899.907364756,1266924960.4516633,9.823093555760546e-08
1183,2913014.0214393996,3327484.1929890513,1266924960.4516633,9.855750402408635e-08
1184,2919211.9236126747,3322048.0864623254,1266924960.4516633,9.888692080162172e-08
1185,2925409.8257859503,3316591.4874738487,1266924960.4516633,9.921922100302312e-08
1186,2931607.7279592254,3311114.2947497293,1266924960.4516633,9.955444032127139e-08
1187,2937805.6301325005,3305616.405922502,1266924960.4516633,9.989261505062652e-08
1188,2944003.532305776,3300097.7175544356,1266924960.4516633,1.002337820962364e-07
1189,2950201.4344790513,3294558.125083241,1266924960.4516633,1.0057797899005483e-07
1190,2956399.3366523273,3288997.522922752,1266924960.4516633,1.0092524389492363e-07
1191,2962597.2388256025,3283415.8043306055,1266924960.4516633,1.0127561562718194e-07
1192,2968795.1409988776,3277812.861391571,1266924960.4516633,1.0162913367064275e-07
1193,2974993.043172153,3272188.5851179175,1266924960.4516635,1.0198583818153906e-07
1194,2981190.945345428,3266542.8653155616,1266924960.4516633,1.0234577001237746e-07
1195,2987388.847518704,3260875.5906056883,1266924960.4516633,1.027089707238492e-07
1196,2993586.7496919786,3255186.648367801,1266924960.4516633,1.0307548260339157e-07
1197,2999784.651865254,3249475.924839573,1266924960.4516633,1.0344534867143958e-07
1198,3005982.5540385293,3243743.3049413753,1266924960.4516633,1.0381861271032732e-07
1199,3012180.4562118044,3237988.6724545527,1266924960.4516633,1.0419531926486189e-07
1200,3018378.3583850805,3232211.909726217,1266924960.4516633,1.0457551368196287e-07
1201,3024576.260558355,3226412.897886444,1266924960.4516633,1.0495924210884189e-07
1202,3030774.162731631,3220591.516789424,1266924960.4516635,1.0534655151408676e-07
1203,3036972.064904907,3214747.644913983,1266924960.4516635,1.0573748971268556e-07
1204,3043169.967078181,3208881.159382503,1266924960.4516633,1.0613210538173734e-07
1205,3049367.869251456,3202991.9359398955,1266924960.4516633,1.0653044807992897e-07
1206,3055565.7714247317,3197079.84889211,1266924960.4516633,1.069325682709427e-07
1207,3061763.6735980078,3191144.771164104,1266924960.4516635,1.0733851733727239e-07
1208,3067961.575771283,3185186.5743180565,1266924960.4516633,1.0774834759777747e-07
1209,3074159.4779445576,3179205.1282897736,1266924960.4516633,1.0816211234998681e-07
1210,3080357.380117833,3173200.3016462727,1266924960.4516633,1.0857986586839378e-07
1211,3086555.2822911083,3167171.9614015273,1266924960.4516633,1.0900166344110778e-07
1212,3092753.184464384,3161119.9729918507,1266924960.4516633,1.094275613935406e-07
1213,3098951.0866376595,3155044.200372476,1266924960.4516633,1.0985761710204643e-07
1214,3105148.9888109346,3148944.5058304854,1266924960.4516635,1.102918890329683e-07
1215,3111346.8909842097,3142820.7501618667,1266924960.4516633,1.1073043675040541e-07
1216,3117544.793157485,3136672.79236072,1266924960.4516633,1.1117332096771065e-07
1217,3123742.695330761,3130500.4898360902,1266924960.4516635,1.1162060355307174e-07
1218,3129940.597504035,3124303.6983852894,1266924960.4516633,1.120723475571385e-07
1219,3136138.4996773116,3118082.271920354,1266924960.4516633,1.1252861726381404e-07
1220,3142336.4018505863,3111836.0627256697,1266924960.4516633,1.1298947819403608e-07
1221,3148534.304023862,3105564.9212238337,1266924960.4516633,1.1345499715467516e-07
1222,3154732.2061971375,3099268.6961101005,1266924960.4516635,1.1392524225484822e-07
1223,3160930.108370412,3092947.2341984753,1266924960.4516633,1.1440028294936626e-07
1224,3167128.010543688,3086600.3804315194,1266924960.4516633,1.1488019006816404e-07
1225,3173325.912716963,3080227.9778068373,1266924960.4516633,1.1536503585434955e-07
1226,3179523.8148902385,3073829.86746892,1266924960.4516633,1.1585489398774072e-07
1227,3185721.7170635136,3067405.888551432,1266924960.4516633,1.163498396326713e-07
1228,3191919.6192367887,3060955.878142643,1266924960.4516633,1.1684994947546812e-07
1229,3198117.521410064,3054479.671375797,1266924960.4516633,1.1735530175100571e-07
1230,3204315.4235833394,3047977.1012683143,1266924960.4516633,1.1786597629418754e-07
1231,3210513.325756614,3041447.9986848366,1266924960.4516633,1.183820545809542e-07
1232,3216711.2279298906,3034892.1924259514,1266924960.4516633,1.1890361975821265e-07
1233,3222909.1301031653,3028309.509064092,1266924960.4516633,1.194307566993801e-07
1234,3229107.032276441,3021699.772946346,1266924960.4516633,1.1996355204513912e-07
1235,3235304.934449716,3015062.806112005,1266924960.4516633,1.2050209425383208e-07
1236,3241502.8366229916,3008398.428378794,1266924960.4516633,1.2104647363651938e-07
1237,3247700.738796267,3001706.4571313425,1266924960.4516633,1.2159678242291935e-07
1238,3253898.6409695423,2994986.7074482986,1266924960.4516635,1.2215311479518213e-07
1239,3260096.543142818,2988238.991930866,1266924960.4516635,1.2271556695294252e-07
1240,3266294.4453160926,2981463.1207003044,1266924960.4516633,1.2328423716311805e-07
1241,3272492.3474893686,2974658.901308854,1266924960.4516635,1.238592258201074e-07
1242,3278690.2496626438,2967826.1388214775,1266924960.4516635,1.2444063549015636e-07
1243,3284888.1518359184,2960964.635638865,1266924960.4516633,1.2502857098396186e-07
1244,3291086.054009194,2954074.1914907955,1266924960.4516633,1.256231394137382e-07
1245,3297283.9561824696,2947154.6033420097,1266924960.4516633,1.262244502612552e-07
1246,3303481.858355745,2940205.665426825,1266924960.4516635,1.2683261543434972e-07
1247,3309679.76052902,2933227.16924005,1266924960.4516633,1.2744774932982445e-07
1248,3315877.662702295,2926218.903221015,1266924960.4516633,1.280699689313023e-07
1249,3322075.5648755706,2919180.653002482,1266924960.4516633,1.28699393849223e-07
1250,3328273.467048846,2912112.201179068,1266924960.4516633,1.2933614641424558e-07
1251,3334471.3692221213,2905013.3272479144,1266924960.4516633,1.2998035175488593e-07
1252,3340669.2713953964,2897883.807680356,1266924960.4516633,1.3063213786319542e-07
1253,3346867.1735686725,2890723.4156840392,1266924960.4516635,1.312916356968718e-07
1254,3353065.075741947,2883531.9213603307,1266924960.4516633,1.3195897924061781e-07
1255,3359262.977915222,2876309.091329372,1266924960.4516633,1.3263430562929894e-07
1256,3365460.8800884984,2869054.6889733556,1266924960.4516633,1.3331775520531683e-07
1257,3371658.782261773,2861768.4741460127,1266924960.4516633,1.3400947163857913e-07
1258,3377856.6844350486,2854450.2032804843,1266924960.4516633,1.347096020048631e-07
1259,3384054.5866083237,2847099.629183355,1266924960.4516633,1.3541829690300061e-07
1260,3390252.4887815993,2839716.500959911,1266924960.4516635,1.3613571056084847e-07
1261,3396450.390954875,2832300.564118151,1266924960.4516633,1.3686200092387016e-07
1262,3402648.29312815,2824851.560129842,1266924960.4516635,1.3759732981081243e-07
1263,3408846.195301425,2817369.2268469175,1266924960.4516633,1.3834186297319314e-07
1264,3415044.0974747003,2809853.297921441,1266924960.4516633,1.390957702759319e-07
1265,3421241.9996479754,2802303.5030831327,1266924960.4516633,1.3985922578113448e-07
1266,3427439.9018212506,2794719.5678708088,1266924960.4516633,1.4063240790094133e-07
1267,3433637.803994526,2787101.2135421275,1266924960.4516633,1.4141549953409941e-07
1268,3439835.7061678017,2779448.157118963,1266924960.4516633,1.4220868819063462e-07
1269,3446033.6083410773,2771760.111155364,1266924960.4516633,1.4301216615537856e-07
1270,3452231.5105143525,2764036.7836394655,1266924960.4516635,1.4382613064074305e-07
1271,3458429.4126876276,2756277.878078333,1266924960.4516633,1.4465078392191325e-07
1272,3464627.314860903,2748483.093024223,1266924960.4516635,1.4548633354791695e-07
1273,3470825.2170341783,2740652.1224788814,1266924960.4516633,1.463329924481833e-07
1274,3477023.119207454,2732784.655273079,1266924960.4516633,1.4719097917500496e-07
1275,3483221.021380729,2724880.3753265934,1266924960.4516633,1.4806051804086052e-07
1276,3489418.923554004,2716938.9613460214,1266924960.4516633,1.489418393343093e-07
1277,3495616.8257272793,2708960.086704859,1266924960.4516633,1.4983517952013252e-07
1278,3501814.727900555,2700943.41946217,1266924960.4516633,1.50740781428578e-07
1279,3508012.6300738305,2692888.622047336,1266924960.4516635,1.5165889449662117e-07
1280,3514210.5322471056,2684795.3513666545,1266924960.4516633,1.525897749615212e-07
1281,3520408.4344203807,2676663.258336393,1266924960.4516633,1.5353368614007254e-07
1282,3526606.336593656,2668491.9880771614,1266924960.4516633,1.5449089862796567e-07
1283,3532804.2387669315,2660281.1795327193,1266924960.4516633,1.554616905866353e-07
1284,3539002.140940206,2652030.465514301,1266924960.4516633,1.564463479821e-07
1285,3545200.0431134827,2643739.472404949,1266924960.4516633,1.5744516488118953e-07
1286,3551397.945286758,2635407.820002058,1266924960.4516635,1.5845844374018675e-07
1287,3557595.847460033,2627035.1215497665,1266924960.4516633,1.5948649567780235e-07
1288,3563793.749633309,2618620.9831833243,1266924960.4516635,1.6052964084445396e-07
1289,3569991.651806583,2610165.0042922576,1266924960.4516633,1.615882086726514e-07
1290,3576189.5539798583,2601666.7768059764,1266924960.4516633,1.6266253829626097e-07
1291,3582387.456153134,2593125.8854008606,1266924960.4516633,1.6375297885065123e-07
1292,3588585.3583264085,2584541.907114682,1266924960.4516633,1.6485988987404258e-07
1293,3594783.2604996846,2575914.4111495623,1266924960.4516633,1.6598364169756303e-07
1294,3600981.1626729597,2567242.958817883,1266924960.4516633,1.6712461583002716e-07
1295,3607179.064846235,2558527.1031841733,1266924960.4516633,1.6828320540607294e-07
1296,3613376.9670195105,2549766.388897618,1266924960.4516633,1.6945981562422583e-07
1297,3619574.869192786,2540960.351917361,1266924960.4516633,1.7065486422093192e-07
1298,3625772.771366062,2532108.5193806365,1266924960.4516635,1.7186878194281457e-07
1299,3631970.6735393363,2523210.4094141647,1266924960.4516633,1.731020130488178e-07
1300,3638168.575712612,2514265.530581843,1266924960.4516633,1.7435501589381837e-07
1301,3644366.477885887,2505273.3819812955,1266924960.4516633,1.7562826343275264e-07
1302,3650564.3800591626,2496233.4527747994,1266924960.4516633,1.769222438406357e-07
1303,3656762.2822324373,2487145.2219120613,1266924960.4516633,1.782374611293621e-07
1304,3662960.184405713,2478008.157997871,1266924960.4516633,1.7957443576851803e-07
1305,3669158.0865789885,2468821.718841601,1266924960.4516633,1.809337053891432e-07
1306,3675355.9887522636,2459585.3511484405,1266924960.4516633,1.8231582549648794e-07
1307,3681553.890925539,2450298.4903558176,1266924960.4516633,1.8372137019123725e-07
1308,3687751.793098814,2440960.5601467625,1266924960.4516633,1.8515093298178356e-07
1309,3693949.6952720894,2431570.9721050705,1266924960.4516633,1.866051276108287e-07
1310,3700147.597445365,2422129.1255158135,1266924960.4516633,1.8808458889601302e-07
1311,3706345.4996186406,2412634.4068374713,1266924960.4516633,1.8958997367117046e-07
1312,3712543.4017919158,2403086.189368995,1266924960.4516633,1.9112196173874534e-07
1313,3718741.303965191,2393483.832796035,1266924960.4516633,1.9268125689213587e-07
1314,3724939.206138466,2383826.6829348146,1266924960.4516633,1.94268587952511e-07
1315,3731137.1083117416,2374114.0710858856,1266924960.4516633,1.9588470993216435e-07
1316,3737335.0104850163,2364345.313852441,1266924960.4516633,1.9753040516876113e-07
1317,3743532.9126582923,2354519.712294632,1266924960.4516633,1.99206484646865e-07
1318,3749730.8148315675,2344636.5517648994,1266924960.4516633,2.0091378925556021e-07
1319,3755928.7170048426,2334695.101402322,1266924960.4516633,2.0265319117934807e-07
1320,3762126.619178118,2324694.6132754725,1266924960.4516633,2.044255954341155e-07
1321,3768324.521351393,2314634.3221580377,1266924960.4516633,2.062319413576026e-07
1322,3774522.4235246694,2304513.4449562235,1266924960.4516633,2.080732042516171e-07
1323,3780720.325697944,2294331.179776799,1266924960.4516633,2.0995039718956678e-07
1324,3786918.2278712196,2284086.705688731,1266924960.4516633,2.1186457277830642e-07
1325,3793116.1300444948,2273779.181792286,1266924960.4516633,2.1381682516569284e-07
1326,3799314.0322177703,2263407.746760623,1266924960.4516635,2.1580829205991662e-07
1327,3805511.934391045,2252971.5179593368,1266924960.4516633,2.178401569561087e-07
1328,3811709.8365643206,2242469.5907574757,1266924960.4516633,2.1991365144930203e-07
1329,3817907.738737596,2231901.037691411,1266924960.4516633,2.2203005771515768e-07
1330,3824105.6409108713,2221264.907821667,1266924960.4516633,2.2419071109271147e-07
1331,3830303.5430841465,2210560.2257093107,1266924960.4516633,2.2639700290832324e-07
1332,3836501.4452574216,2199785.990521805,1266924960.4516633,2.286503834397348e-07
1333,3842699.347430697,2188941.175271734,1266924960.4516633,2.3095236502846903e-07
1334,3848897.249603973,2178024.725663141,1266924960.4516633,2.3330452547756658e-07
1335,3855095.151777249,2167035.559062195,1266924960.4516635,2.3570851163070397e-07
1336,3861293.0539505235,2155972.5636547417,1266924960.4516633,2.381660431294545e-07
1337,3867490.956123799,2144834.5968414443,1266924960.4516635,2.4067891660065377e-07
1338,3873688.8582970737,2133620.4847010626,1266924960.4516633,2.4324900984126176e-07
1339,3879886.7604703493,2122329.0200871304,1266924960.4516633,2.4587828662720323e-07
1340,3886084.662643624,2110958.9617915363,1266924960.4516633,2.485688015601123e-07
1341,3892282.5648169,2099509.0329236495,1266924960.4516633,2.5132270544397504e-07
1342,3898480.466990175,2087977.91945413,1266924960.4516633,2.5414225098021885e-07
1343,3904678.3691634503,2076364.2688661348,1266924960.4516633,2.570297988208572e-07
1344,3910876.271336726,2064666.6883581956,1266924960.4516633,2.59987824163805e-07
1345,3917074.1735100006,2052883.7431398786,1266924960.4516633,2.6301892378322166e-07
1346,3923272.075683277,2041013.9548214753,1266924960.4516633,2.6612582352919967e-07
1347,3929469.9778565518,2029055.7993313046,1266924960.4516633,2.693113865022989e-07
1348,3935667.8800298274,2017007.7049094285,1266924960.4516633,2.725786217989752e-07
1349,3941865.7822031025,2004868.0501778661,1266924960.4516633,2.7593069387555004e-07
1350,3948063.6843763776,1992635.1617092376,1266924960.4516633,2.7937093276309636e-07
1351,3954261.5865496537,1980307.3117150276,1266924960.4516633,2.8290284501591445e-07
1352,3960459.4887229283,1967882.7154645165,1266924960.4516633,2.865301255825584e-07
1353,3966657.390896203,1955359.5288110059,1266924960.4516633,2.9025667056129496e-07
1354,3972855.29306948,1942735.8451009237,1266924960.4516635,2.9408659116139305e-07
1355,3979053.195242754,1930009.6924937968,1266924960.4516633,2.980242286382785e-07
1356,3985251.0974160293,1917179.0303046815,1266924960.4516633,3.020741707706441e-07
1357,3991448.999589305,1904241.7459976028,1266924960.4516633,3.0624126946162525e-07
1358,3997646.9017625805,1891195.6515686046,1266924960.4516633,3.105306600185125e-07
1359,4003844.8039358556,1878038.4792820404,1266924960.4516633,3.1494778229678224e-07
1360,4010042.7061091308,1864767.8780245008,1266924960.4516633,3.1949840342718974e-07
1361,4016240.608282406,1851381.4085703678,1266924960.4516633,3.241886429299779e-07
1362,4022438.5104556815,1837876.5391570781,1266924960.4516633,3.2902499992933574e-07
1363,4028636.412628957,1824250.6402531422,1266924960.4516633,3.340143831275385e-07
1364,4034834.314802233,1810500.9791723397,1266924960.4516635,3.391641435761341e-07
1365,4041032.2169755073,1796624.7145845455,1266924960.4516633,3.4448211052495693e-07
1366,4047230.119148783,1782618.889826987,1266924960.4516633,3.499766311543175e-07
1367,4053428.021322058,1768480.4266714402,1266924960.4516633,3.556566139192907e-07
1368,4059625.9234953336,1754206.118169698,1266924960.4516633,3.615315765194009e-07
1369,4065823.8256686083,1739792.6205062484,1266924960.4516633,3.6761169907539214e-07
1370,4072021.727841884,1725236.4451146976,1266924960.4516633,3.739078825517186e-07
1371,4078219.6300151595,1710533.949703425,1266924960.4516633,3.8043181369181446e-07
1372,4084417.5321884346,1695681.328099121,1266924960.4516633,3.871960373242307e-07
1373,4090615.434361711,1680674.600176965,1266924960.4516635,3.942140363342857e-07
1374,4096813.336534985,1665509.600467076,1266924960.4516633,4.015003209915505e-07
1375,4103011.2387082614,1650181.9653165522,1266924960.4516633,4.090705289302238e-07
1376,4109209.140881536,1634687.1199590457,1266924960.4516633,4.1694153647166123e-07
1377,4115407.0430548117,1619020.2634630608,1266924960.4516633,4.251315839423109e-07
1378,4121604.945228087,1603176.3531190197,1266924960.4516633,4.3366041604987103e-07
1379,4127802.8474013624,1587150.0863119403,1266924960.4516635,4.42549440588051e-07
1380,4134000.749574637,1570935.8822409015,1266924960.4516633,4.5182190670179995e-07
1381,4140198.651747913,1554527.8600218138,1266924960.4516635,4.6150310774063316e-07
1382,4146396.553921188,1537919.816229702,1266924960.4516635,4.7162061048288245e-07
1383,4152594.4560944634,1521105.1991285807,1266924960.4516633,4.82204516597544e-07
1384,4158792.358267739,1504077.0805779868,1266924960.4516635,4.93287760792519e-07
1385,4164990.2604410145,1486828.1252115192,1266924960.4516635,5.049064518644925e-07
1386,4171188.162614289,1469350.5557272572,1266924960.4516633,5.171002646188718e-07
1387,4177386.064787564,1451636.1146678596,1266924960.4516633,5.299128910454102e-07
1388,4183583.9669608404,1433676.0216450575,1266924960.4516633,5.433925619064852e-07
1389,4189781.869134115,1415460.9259064693,1266924960.4516633,5.575926514441157e-07
1390,4195979.77130739,1396980.8525301982,1266924960.4516633,5.725723819582468e-07
1391,4202177.673480666,1378225.1427107255,1266924960.4516635,5.88397646775149e-07
1392,4208375.575653941,1359182.3857599096,1266924960.4516635,6.05141976819715e-07
1393,4214573.4778272165,1339840.342584145,1266924960.4516633,6.228876798575702e-07
1394,4220771.380000493,1320185.858624459,1266924960.4516633,6.417271900968046e-07
