,Kx [1/m],Ky [1/m],Kz [1/m],intensity
1911,793331.478179241,11027433.047403917,1266884438.1247818,1.3041705542265229e-08
1912,799529.3803525163,11026985.409403605,1266884438.1247818,1.3042877174576053e-08
1913,805727.2825257916,11026534.269445864,1266884438.1247818,1.3044058122696077e-08
1914,811925.1846990669,11026079.627124049,1266884438.1247818,1.3045248391198247e-08
1915,818123.0868723423,11025621.481981687,1266884438.1247818,1.3046447984857892e-08
1916,824320.9890456175,11025159.833593708,1266884438.1247818,1.3047656908364992e-08
1917,830518.8912188928,11024694.681508418,1266884438.1247818,1.3048875166529675e-08
1918,836716.7933921681,11024226.02529393,1266884438.1247818,1.305010276411792e-08
1919,842914.6955654435,11023753.864503326,1266884438.1247818,1.3051339705974791e-08
1920,849112.5977387188,11023278.198686272,1266884438.1247818,1.3052585996983641e-08
1921,855310.4999119941,11022799.027377395,1266884438.1247818,1.3053841642107065e-08
1922,861508.4020852695,11022316.35013113,1266884438.1247818,1.3055106646263629e-08
1923,867706.3042585448,11021830.166475259,1266884438.1247818,1.305638101449245e-08
1924,873904.2064318199,11021340.475968976,1266884438.1247818,1.3057664751747482e-08
1925,880102.1086050954,11020847.278121587,1266884438.1247818,1.3058957863185774e-08
1926,886300.0107783708,11020350.572462205,1266884438.1247818,1.3060260353920401e-08
1927,892497.912951646,11019850.358539723,1266884438.1247818,1.3061572229020512e-08
1928,898695.8151249214,11019346.635853143,1266884438.1247818,1.3062893493758648e-08
1929,904893.7172981967,11018839.403932884,1266884438.1247818,1.3064224153322275e-08
1930,911091.619471472,11018328.662282681,1266884438.1247818,1.3065564213019926e-08
1931,917289.5216447472,11017814.410426056,1266884438.1247818,1.3066913678116294e-08
1932,923487.4238180226,11017296.647871474,1266884438.1247818,1.3068272553956177e-08
1933,929685.325991298,11016775.374123957,1266884438.1247818,1.306964084592296e-08
1934,935883.2281645733,11016250.588673444,1266884438.1247818,1.3071018559480335e-08
1935,942081.1303378486,11015722.291029671,1266884438.1247818,1.30724057000482e-08
1936,948279.0325111239,11015190.480675677,1266884438.1247818,1.3073802273168076e-08
1937,954476.9346843993,11014655.157125892,1266884438.1247818,1.3075208284296484e-08
1938,960674.8368576746,11014116.319844821,1266884438.1247818,1.3076623739094284e-08
1939,966872.7390309499,11013573.968316736,1266884438.1247818,1.3078048643178765e-08
1940,973070.6412042252,11013028.102045687,1266884438.1247818,1.3079483002123877e-08
1941,979268.5433775005,11012478.720485777,1266884438.1247818,1.3080926821707892e-08
1942,985466.4455507759,11011925.823122496,1266884438.1247818,1.3082380107624537e-08
1943,991664.3477240511,11011369.40941462,1266884438.1247818,1.3083842865689467e-08
1944,997862.2498973265,11010809.478840692,1266884438.1247818,1.3085315101675043e-08
1945,1004060.1520706018,11010246.030864162,1266884438.1247818,1.3086796821434473e-08
1946,1010258.0542438771,11009679.06494499,1266884438.1247818,1.308828803086039e-08
1947,1016455.9564171524,11009108.580528034,1266884438.1247818,1.3089788735926372e-08
1948,1022653.8585904278,11008534.577077914,1266884438.1247818,1.3091298942562993e-08
1949,1028851.760763703,11007957.054032508,1266884438.1247818,1.3092818656823116e-08
1950,1035049.6629369784,11007376.01086108,1266884438.1247818,1.3094347884675255e-08
1951,1041247.5651102538,11006791.446982903,1266884438.1247818,1.3095886632293324e-08
1952,1047445.4672835291,11006203.361836998,1266884438.1247818,1.3097434905808235e-08
1953,1053643.3694568044,11005611.754882142,1266884438.1247818,1.3098992711308093e-08
1954,1059841.2716300797,11005016.625527106,1266884438.1247818,1.3100560055086526e-08
1955,1066039.173803355,11004417.973212032,1266884438.1247818,1.3102136943353078e-08
1956,1072237.0759766304,11003815.7973503,1266884438.1247818,1.3103723382440166e-08
1957,1078434.9781499056,11003210.09737504,1266884438.1247818,1.3105319378637528e-08
1958,1084632.880323181,11002600.872704236,1266884438.1247818,1.3106924938316662e-08
1959,1090830.7824964563,11001988.122752363,1266884438.1247818,1.3108540067889207e-08
1960,1097028.6846697317,11001371.846918728,1266884438.1247818,1.3110164773848767e-08
1961,1103226.586843007,11000752.044622406,1266884438.1247818,1.3111799062646308e-08
1962,1109424.4890162824,11000128.715267291,1266884438.1247818,1.3113442940814849e-08
1963,1115622.3911895577,10999501.858242126,1266884438.1247818,1.3115096414969469e-08
1964,1121820.2933628326,10998871.472955398,1266884438.1247818,1.3116759491682833e-08
1965,1128018.195536108,10998237.558800412,1266884438.1247818,1.311843217760982e-08
1966,1134216.0977093836,10997600.115155308,1266884438.1247818,1.3120114479487553e-08
1967,1140413.999882659,10996959.141417958,1266884438.1247818,1.3121806404010988e-08
1968,1146611.9020559343,10996314.636971064,1266884438.1247818,1.3123507957957377e-08
1969,1152809.8042292097,10995666.601182124,1266884438.1247818,1.3125219148186595e-08
1970,1159007.7064024846,10995015.033438383,1266884438.1247818,1.3126939981516427e-08
1971,1165205.6085757602,10994359.933111886,1266884438.1247818,1.312867046484725e-08
1972,1171403.5107490353,10993701.299571132,1266884438.1247818,1.3130410605120611e-08
1973,1177601.4129223109,10993039.13216941,1266884438.1247818,1.3132160409360923e-08
1974,1183799.315095586,10992373.430279741,1266884438.1247818,1.31339198845507e-08
1975,1189997.2172688616,10991704.193259936,1266884438.1247818,1.3135689037755395e-08
1976,1196195.1194421367,10991031.42045259,1266884438.1247818,1.3137467876123571e-08
1977,1202393.021615412,10990355.11122002,1266884438.1247818,1.3139256406762013e-08
1978,1208590.9237886874,10989675.264909334,1266884438.1247818,1.3141054636860764e-08
1979,1214788.8259619626,10988991.880852401,1266884438.1247818,1.3142862573693181e-08
1980,1220986.7281352382,10988304.95840082,1266884438.1247818,1.3144680224490922e-08
1981,1227184.630308513,10987614.496890943,1266884438.1247818,1.314650759656935e-08
1982,1233382.5324817887,10986920.4956439,1266884438.1247818,1.3148344697327156e-08
1983,1239580.434655064,10986222.954012176,1266884438.1247818,1.3150191534080007e-08
1984,1245778.3368283394,10985521.87129806,1266884438.1247818,1.31520481143524e-08
1985,1251976.2390016147,10984817.246823546,1266884438.1247818,1.3153914445627497e-08
1986,1258174.1411748899,10984109.07991868,1266884438.1247818,1.3155790535389056e-08
1987,1264372.0433481652,10983397.369898262,1266884438.1247818,1.3157676391204564e-08
1988,1270569.9455214404,10982682.11607347,1266884438.1247818,1.3159572020684044e-08
1989,1276767.847694716,10981963.317740232,1266884438.1247818,1.316147743152157e-08
1990,1282965.749867991,10981240.974214165,1266884438.1247818,1.3163392631370247e-08
1991,1289163.6520412667,10980515.084795613,1266884438.1247818,1.3165317627967517e-08
1992,1295361.5542145418,10979785.648769652,1266884438.1247818,1.3167252429135105e-08
1993,1301559.456387817,10979052.66544104,1266884438.1247818,1.3169197042654123e-08
1994,1307757.3585610925,10978316.134099256,1266884438.1247818,1.3171151476390051e-08
1995,1313955.2607343677,10977576.054030145,1266884438.1247818,1.3173115738251381e-08
1996,1320153.1629076432,10976832.424504258,1266884438.1247818,1.3175089836231298e-08
1997,1326351.0650809184,10976085.244811833,1266884438.1247818,1.3177073778282484e-08
1998,1332548.9672541937,10975334.51421614,1266884438.1247818,1.3179067572484328e-08
1999,1338746.869427469,10974580.232011793,1266884438.1247818,1.3181071226833925e-08
2000,1344944.7716007442,10973822.397431446,1266884438.1247818,1.3183084749580918e-08
2001,1351142.6737740198,10973061.009774076,1266884438.1247818,1.3185108148767118e-08
2002,1357340.575947295,10972296.068276687,1266884438.1247818,1.3187141432687188e-08
2003,1363538.4781205703,10971527.57220762,1266884438.1247818,1.3189184609553695e-08
2004,1369736.3802938457,10970755.520819888,1266884438.1247818,1.3191237687664625e-08
2005,1375934.282467121,10969979.913362833,1266884438.1247818,1.3193300675361727e-08
2006,1382132.1846403964,10969200.749070464,1266884438.1247818,1.3195373581072498e-08
2007,1388330.0868136715,10968418.027184779,1266884438.1247818,1.3197456413226316e-08
2008,1394527.988986947,10967631.746967439,1266884438.1247818,1.3199549180212719e-08
2009,1400725.891160222,10966841.907629745,1266884438.1247818,1.3201651890633005e-08
2010,1406923.7933334976,10966048.508414324,1266884438.1247818,1.3203764553006807e-08
2011,1413121.695506773,10965251.548548443,1266884438.1247818,1.3205887175939857e-08
2012,1419319.5976800483,10964451.027244002,1266884438.1247818,1.3208019768124275e-08
2013,1425517.4998533237,10963646.943732547,1266884438.1247818,1.3210162338212556e-08
2014,1431715.4020265986,10962839.297218584,1266884438.1247818,1.32123148949857e-08
2015,1437913.3041998742,10962028.086937927,1266884438.1247818,1.3214477447143266e-08
2016,1444111.2063731493,10961213.312075997,1266884438.1247818,1.321665000359746e-08
2017,1450309.108546425,10960394.97184951,1266884438.1247818,1.3218832573179304e-08
2018,1456507.0107197003,10959573.065448124,1266884438.1247818,1.3221025164848711e-08
2019,1462704.9128929756,10958747.592081131,1266884438.1247818,1.3223227787526388e-08
2020,1468902.8150662507,10957918.550942421,1266884438.1247818,1.3225440450220131e-08
2021,1475100.7172395259,10957085.941210464,1266884438.1247818,1.3227663162025079e-08
2022,1481298.6194128015,10956249.762083376,1266884438.1247818,1.3229895931997222e-08
2023,1487496.5215860766,10955410.01274384,1266884438.1247818,1.3232138769280072e-08
2024,1493694.4237593522,10954566.692370813,1266884438.1247818,1.3234391683062566e-08
2025,1499892.3259326273,10953719.80012781,1266884438.1247818,1.3236654682621197e-08
2026,1506090.2281059027,10952869.335197968,1266884438.1247818,1.3238927777193862e-08
2027,1512288.130279178,10952015.296748998,1266884438.1247818,1.3241210976106243e-08
2028,1518486.0324524532,10951157.683933148,1266884438.1247818,1.3243504288772076e-08
2029,1524683.9346257288,10950296.495922294,1266884438.1247818,1.3245807724566487e-08
2030,1530881.8367990039,10949431.731872847,1266884438.1247818,1.3248121292952909e-08
2031,1537079.7389722792,10948563.390925772,1266884438.1247818,1.3250445003482994e-08
2032,1543277.6411455546,10947691.472241625,1266884438.1247818,1.3252778865670177e-08
2033,1549475.54331883,10946815.974965507,1266884438.1247818,1.325512288911641e-08
2034,1555673.4454921053,10945936.898238724,1266884438.1247818,1.3257477083469953e-08
2035,1561871.3476653807,10945054.241187114,1266884438.1247818,1.3259841458467893e-08
2036,1568069.249838656,10944168.002956096,1266884438.1247818,1.3262216023809318e-08
2037,1574267.152011931,10943278.182663914,1266884438.1247818,1.3264600789324682e-08
2038,1580465.0541852065,10942384.779460097,1266884438.1247818,1.3266995764764193e-08
2039,1586662.956358482,10941487.792443585,1266884438.1247818,1.3269400960094195e-08
2040,1592860.8585317573,10940587.2207329,1266884438.1247818,1.3271816385243456e-08
2041,1599058.7607050326,10939683.063466147,1266884438.1247818,1.3274242050103163e-08
2042,1605256.6628783075,10938775.319730816,1266884438.1247818,1.3276677964781017e-08
2043,1611454.565051583,10937863.98863398,1266884438.1247818,1.327912413934744e-08
2044,1617652.4672248582,10936949.06930228,1266884438.1247818,1.3281580583835398e-08
2045,1623850.3693981338,10936030.560811725,1266884438.1247818,1.3284047308494985e-08
2046,1630048.2715714092,10935108.46226959,1266884438.1247818,1.3286524323496652e-08
2047,1636246.1737446846,10934182.772755904,1266884438.1247818,1.3289011639143496e-08
2048,1642444.0759179597,10933253.491370263,1266884438.1247818,1.3291509265701583e-08
2049,1648641.978091235,10932320.6171967,1266884438.1247818,1.3294017213527269e-08
2050,1654839.8802645104,10931384.149315402,1266884438.1247818,1.3296535493025124e-08
2051,1661037.7824377855,10930444.086790984,1266884438.1247818,1.3299064114690218e-08
2052,1667235.6846110611,10929500.428707618,1266884438.1247818,1.3301603088980961e-08
2053,1673433.5867843363,10928553.174133893,1266884438.1247818,1.3304152426446713e-08
2054,1679631.4889576116,10927602.32212282,1266884438.1247818,1.3306712137727778e-08
2055,1685829.391130887,10926647.871746944,1266884438.1247818,1.3309282233428064e-08
2056,1692027.2933041623,10925689.82206323,1266884438.1247818,1.3311862724242695e-08
2057,1698225.1954774377,10924728.172113027,1266884438.1247818,1.331445362095819e-08
2058,1704423.0976507128,10923762.920957228,1266884438.1247818,1.3317054934324907e-08
2059,1710620.9998239882,10922794.067641119,1266884438.1247818,1.331966667518484e-08
2060,1716818.9019972635,10921821.611206073,1266884438.1247818,1.3322288854429132e-08
2061,1723016.804170539,10920845.550677842,1266884438.1247818,1.332492148304085e-08
2062,1729214.7063438143,10919865.885101706,1266884438.1247818,1.33275645719672e-08
2063,1735412.6085170896,10918882.613495579,1266884438.1247818,1.3330218132290292e-08
2064,1741610.510690365,10917895.734896906,1266884438.1247818,1.3332882175056446e-08
2065,1747808.4128636399,10916905.248327477,1266884438.1247818,1.3335556711404464e-08
2066,1754006.3150369155,10915911.152805157,1266884438.1247818,1.333824175252294e-08
2067,1760204.2172101908,10914913.447332142,1266884438.1247818,1.3340937309693372e-08
2068,1766402.1193834662,10913912.130930139,1266884438.1247818,1.3343643394161657e-08
2069,1772600.0215567416,10912907.20260518,1266884438.1247818,1.334636001726691e-08
2070,1778797.9237300167,10911898.661359353,1266884438.1247818,1.3349087190398508e-08
2071,1784995.825903292,10910886.506179048,1266884438.1247818,1.3351824925038964e-08
2072,1791193.7280765672,10909870.73607016,1266884438.1247818,1.3354573232636076e-08
2073,1797391.6302498428,10908851.350011148,1266884438.1247818,1.3357332124773747e-08
2074,1803589.5324231181,10907828.346999967,1266884438.1247818,1.336010161300123e-08
2075,1809787.4345963935,10906801.726018863,1266884438.1247818,1.3362881708961525e-08
2076,1815985.3367696686,10905771.486046093,1266884438.1247818,1.3365672424348655e-08
2077,1822183.238942944,10904737.626044197,1266884438.1247818,1.336847377095086e-08
2078,1828381.1411162193,10903700.144995186,1266884438.1247818,1.3371285760521852e-08
2079,1834579.0432894945,10902659.04186534,1266884438.1247818,1.337410840490991e-08
2080,1840776.94546277,10901614.31560519,1266884438.1247818,1.3376941716057477e-08
2081,1846974.8476360452,10900565.965184746,1266884438.1247818,1.3379785705873264e-08
2082,1853172.7498093206,10899513.98955825,1266884438.1247818,1.3382640386360547e-08
2083,1859370.651982596,10898458.387664195,1266884438.1247818,1.3385505769617528e-08
2084,1865568.5541558713,10897399.15846052,1266884438.1247818,1.3388381867708751e-08
2085,1871766.4563291466,10896336.300889397,1266884438.1247818,1.3391268692793912e-08
2086,1877964.3585024218,10895269.813888963,1266884438.1247818,1.339416625708495e-08
2087,1884162.2606756971,10894199.696381558,1266884438.1247818,1.3397074572889501e-08
2088,1890360.1628489725,10893125.947308974,1266884438.1247818,1.3399993652481728e-08
2089,1896558.0650222478,10892048.56558545,1266884438.1247818,1.3402923508274708e-08
2090,1902755.9671955232,10890967.550156416,1266884438.1247818,1.3405864152605194e-08
2091,1908953.8693687986,10889882.899916235,1266884438.1247818,1.3408815598035256e-08
2092,1915151.7715420737,10888794.613778701,1266884438.1247818,1.3411777857094e-08
2093,1921349.6737153493,10887702.69067704,1266884438.1247818,1.3414750942277773e-08
2094,1927547.5758886244,10886607.129493378,1266884438.1247818,1.3417734866308545e-08
2095,1933745.4780618998,10885507.929129262,1266884438.1247818,1.342072964187588e-08
2096,1939943.3802351751,10884405.088505665,1266884438.1247818,1.3423735281636724e-08
2097,1946141.2824084505,10883298.606492428,1266884438.1247818,1.3426751798474377e-08
2098,1952339.1845817256,10882188.48199056,1266884438.1247818,1.3429779205196857e-08
2099,1958537.086755001,10881074.713873444,1266884438.1247818,1.3432817514752482e-08
2100,1964734.988928276,10879957.30103386,1266884438.1247818,1.3435866740057651e-08
2101,1970932.8911015517,10878836.24234872,1266884438.1247818,1.3438926894126303e-08
2102,1977130.793274827,10877711.536690796,1266884438.1247818,1.3441997990026905e-08
2103,1983328.6954481022,10876583.18291696,1266884438.1247818,1.3445080040925919e-08
2104,1989526.5976213776,10875451.179903481,1266884438.1247818,1.3448173059958297e-08
2105,1995724.499794653,10874315.526510715,1266884438.1247818,1.345127706035703e-08
2106,2001922.4019679283,10873176.221583096,1266884438.1247818,1.3454392055453618e-08
2107,2008120.3041412036,10872033.263984432,1266884438.1247818,1.3457518058548422e-08
2108,2014318.206314479,10870886.652562615,1266884438.1247818,1.3460655083040302e-08
2109,2020516.1084877541,10869736.386149576,1266884438.1247818,1.3463803142427242e-08
2110,2026714.0106610295,10868582.463608399,1266884438.1247818,1.3466962250132757e-08
2111,2032911.9128343049,10867424.88373911,1266884438.1247818,1.3470132419853195e-08
2112,2039109.8150075802,10866263.645408204,1266884438.1247818,1.3473313665080595e-08
2113,2045307.7171808556,10865098.747419095,1266884438.1247818,1.3476505999580168e-08
2114,2051505.619354131,10863930.188606333,1266884438.1247818,1.3479709437043274e-08
2115,2057703.521527406,10862757.967788475,1266884438.1247818,1.3482923991261048e-08
2116,2063901.4237006814,10861582.083768094,1266884438.1247818,1.3486149676124903e-08
2117,2070099.3258739568,10860402.535367094,1266884438.1247818,1.3489386505495975e-08
2118,2076297.2280472321,10859219.321391389,1266884438.1247818,1.3492634493335884e-08
2119,2082495.1302205075,10858032.440630855,1266884438.1247818,1.3495893653706847e-08
2120,2088693.0323937826,10856841.891894717,1266884438.1247818,1.3499164000641354e-08
2121,2094890.9345670582,10855647.67397616,1266884438.1247818,1.3502445548272719e-08
2122,2101088.836740333,10854449.785652336,1266884438.1247818,1.35057383108355e-08
2123,2107286.7389136087,10853248.22571971,1266884438.1247818,1.35090423025348e-08
2124,2113484.641086884,10852042.9929587,1266884438.1247818,1.3512357537677186e-08
2125,2119682.5432601594,10850834.086145453,1266884438.1247818,1.3515684030627269e-08
2126,2125880.4454334346,10849621.504040038,1266884438.1247818,1.351902179585146e-08
2127,2132078.34760671,10848405.245421836,1266884438.1247818,1.3522370847787378e-08
2128,2138276.2497799853,10847185.309042344,1266884438.1247818,1.3525731201018451e-08
2129,2144474.151953261,10845961.693684153,1266884438.1247818,1.3529102870055628e-08
2130,2150672.054126536,10844734.398078362,1266884438.1247818,1.3532485869643634e-08
2131,2156869.956299811,10843503.420975346,1266884438.1247818,1.3535880214498844e-08
2132,2163067.8584730867,10842268.761144781,1266884438.1247818,1.3539285919309166e-08
2133,2169265.760646362,10841030.417304806,1266884438.1247818,1.3542702998996978e-08
2134,2175463.6628196375,10839788.388192827,1266884438.1247818,1.3546131468456751e-08
2135,2181661.5649929126,10838542.672565535,1266884438.1247818,1.3549571342554796e-08
2136,2187859.467166188,10837293.269128045,1266884438.1247818,1.3553022636392732e-08
2137,2194057.3693394633,10836040.176616548,1266884438.1247818,1.3556485365000628e-08
2138,2200255.2715127384,10834783.39373926,1266884438.1247818,1.355995954355645e-08
2139,2206453.173686014,10833522.91923546,1266884438.1247818,1.3563445187166981e-08
2140,2212651.0758592887,10832258.751780998,1266884438.1247818,1.356694231121889e-08
2141,2218848.9780325647,10830990.890118226,1266884438.1247818,1.3570450930896188e-08
2142,2225046.88020584,10829719.332926039,1266884438.1247818,1.3573971061663364e-08
2143,2231244.7823791155,10828444.078914385,1266884438.1247818,1.3577502718914174e-08
2144,2237442.6845523906,10827165.126776999,1266884438.1247818,1.3581045918147458e-08
2145,2243640.5867256653,10825882.47519139,1266884438.1247818,1.3584600674967598e-08
2146,2249838.4888989413,10824596.122854285,1266884438.1247818,1.3588167004952459e-08
2147,2256036.391072216,10823306.068446184,1266884438.1247818,1.3591744923785712e-08
2148,2262234.293245492,10822012.310643155,1266884438.1247818,1.3595334447212936e-08
2149,2268432.195418767,10820714.848105,1266884438.1247818,1.3598935591086015e-08
2150,2274630.0975920428,10819413.679510735,1266884438.1247818,1.3602548371230825e-08
2151,2280827.999765318,10818108.803511268,1266884438.1247818,1.3606172803624035e-08
2152,2287025.9019385925,10816800.218776716,1266884438.1247818,1.3609808904216705e-08
2153,2293223.8041118686,10815487.9239609,1266884438.1247818,1.3613456689066887e-08
2154,2299421.7062851433,10814171.917713165,1266884438.1247818,1.3617116174295562e-08
2155,2305619.6084584193,10812852.198666548,1266884438.1247818,1.3620787376131313e-08
2156,2311817.5106316945,10811528.76547327,1266884438.1247818,1.362447031077755e-08
2157,2318015.412804969,10810201.616769226,1266884438.1247818,1.3628164994545579e-08
2158,2324213.3149782447,10808870.751173964,1266884438.1247818,1.3631871443854657e-08
2159,2330411.2171515203,10807536.167326204,1266884438.1247818,1.3635589675099612e-08
2160,2336609.119324796,10806197.863848323,1266884438.1247818,1.3639319704783539e-08
2161,2342807.0214980706,10804855.83934631,1266884438.1247818,1.3643061549518292e-08
2162,2349004.923671346,10803510.092457175,1266884438.1247818,1.364681522584732e-08
2163,2355202.8258446218,10802160.62175415,1266884438.1247818,1.3650580750600367e-08
2164,2361400.728017897,10800807.425877014,1266884438.1247818,1.365435814040611e-08
2165,2367598.630191172,10799450.503401736,1266884438.1247818,1.3658147412180082e-08
2166,2373796.5323644476,10798089.852935286,1266884438.1247818,1.3661948582770042e-08
2167,2379994.434537723,10796725.473068213,1266884438.1247818,1.3665761669133603e-08
2168,2386192.336710998,10795357.362374626,1266884438.1247818,1.3669586688338628e-08
2169,2392390.2388842735,10793985.519447763,1266884438.1247818,1.3673423657429799e-08
2170,2398588.141057549,10792609.942864425,1266884438.1247818,1.3677272593562473e-08
2171,2404786.043230824,10791230.631184936,1266884438.1247818,1.3681133514002867e-08
2172,2410983.9454040993,10789847.582988743,1266884438.1247818,1.3685006435994548e-08
2173,2417181.847577375,10788460.796838816,1266884438.1247818,1.3688891376892365e-08
2174,2423379.74975065,10787070.271281635,1266884438.1247818,1.3692788354162654e-08
2175,2429577.651923925,10785676.004882773,1266884438.1247818,1.3696697385249712e-08
2176,2435775.5540972007,10784277.99619131,1266884438.1247818,1.3700618487709617e-08
2177,2441973.4562704763,10782876.243751666,1266884438.1247818,1.370455167916609e-08
2178,2448171.3584437515,10781470.74609174,1266884438.1247818,1.3708496977355256e-08
2179,2454369.260617026,10780061.501758514,1266884438.1247818,1.3712454399991761e-08
2180,2460567.162790302,10778648.509282416,1266884438.1247818,1.3716423964903054e-08
2181,2466765.0649635773,10777231.767177321,1266884438.1247818,1.3720405690029718e-08
2182,2472962.9671368524,10775811.273976173,1266884438.1247818,1.3724399593291445e-08
2183,2479160.869310128,10774387.028195342,1266884438.1247818,1.3728405692721402e-08
2184,2485358.771483403,10772959.0283346,1266884438.1247818,1.3732424006466547e-08
2185,2491556.6736566788,10771527.27291279,1266884438.1247818,1.3736454552653418e-08
2186,2497754.5758299534,10770091.76043213,1266884438.1247818,1.3740497349522818e-08
2187,2503952.4780032295,10768652.489378234,1266884438.1247818,1.3744552415430023e-08
2188,2510150.3801765046,10767209.458255747,1266884438.1247818,1.37486197687104e-08
2189,2516348.2823497797,10765762.665552685,1266884438.1247818,1.3752699427814265e-08
2190,2522546.184523055,10764312.1097523,1266884438.1247818,1.375679141126225e-08
2191,2528744.0866963305,10762857.789321199,1266884438.1247818,1.3760895737690357e-08
2192,2534941.988869606,10761399.702744992,1266884438.1247818,1.3765012425715552e-08
2193,2541139.8910428807,10759937.848492622,1266884438.1247818,1.3769141494070534e-08
2194,2547337.793216157,10758472.22501634,1266884438.1247818,1.3773282961604403e-08
2195,2553535.695389432,10757002.830787396,1266884438.1247818,1.3777436847147331e-08
2196,2559733.5975627066,10755529.664260335,1266884438.1247818,1.3781603169646424e-08
2197,2565931.499735982,10754052.723872988,1266884438.1247818,1.3785781948165551e-08
2198,2572129.4019092578,10752572.008082159,1266884438.1247818,1.3789973201750509e-08
2199,2578327.3040825333,10751087.515327929,1266884438.1247818,1.3794176949564498e-08
2200,2584525.206255808,10749599.244033614,1266884438.1247818,1.3798393210888475e-08
2201,2590723.1084290836,10748107.192641504,1266884438.1247818,1.3802622004985737e-08
2202,2596921.010602359,10746611.359577121,1266884438.1247818,1.3806863351237814e-08
2203,2603118.912775634,10745111.743261121,1266884438.1247818,1.3811117269099368e-08
2204,2609316.8149489095,10743608.342097363,1266884438.1247818,1.3815383778143943e-08
2205,2615514.717122185,10742101.154508648,1266884438.1247818,1.3819662897928125e-08
2206,2621712.61929546,10740590.178900974,1266884438.1247818,1.3823954648127777e-08
2207,2627910.5214687353,10739075.413663508,1266884438.1247818,1.3828259048538192e-08
2208,2634108.423642011,10737556.857204344,1266884438.1247818,1.383257611893857e-08
2209,2640306.3258152865,10736034.507914737,1266884438.1247818,1.3836905879227903e-08
2210,2646504.227988561,10734508.364169085,1266884438.1247818,1.384124834942563e-08
2211,2652702.1301618367,10732978.424360689,1266884438.1247818,1.3845603549535416e-08
2212,2658900.0323351123,10731444.686865978,1266884438.1247818,1.3849971499681794e-08
2213,2665097.9345083875,10729907.150044497,1266884438.1247818,1.3854352220110401e-08
2214,2671295.8366816626,10728365.812274672,1266884438.1247818,1.3858745731051697e-08
2215,2677493.738854938,10726820.671918033,1266884438.1247818,1.3863152052857817e-08
2216,2683691.641028214,10725271.727331107,1266884438.1247818,1.3867571205957263e-08
2217,2689889.5432014884,10723718.976853507,1266884438.1247818,1.387200321090069e-08
2218,2696087.445374764,10722162.418843694,1266884438.1247818,1.3876448088224507e-08
2219,2702285.3475480396,10720602.051643183,1266884438.1247818,1.3880905858587795e-08
2220,2708483.2497213148,10719037.873576527,1266884438.1247818,1.3885376542772733e-08
2221,2714681.15189459,10717469.882987125,1266884438.1247818,1.3889860161547683e-08
2222,2720879.0540678655,10715898.07820138,1266884438.1247818,1.3894356735804703e-08
2223,2727076.9562411406,10714322.457528709,1266884438.1247818,1.389886628655963e-08
2224,2733274.8584144157,10712743.019297346,1266884438.1247818,1.3903388834815247e-08
2225,2739472.7605876913,10711159.761818513,1266884438.1247818,1.3907924401698723e-08
2226,2745670.662760967,10709572.683386391,1266884438.1247818,1.3912473008462017e-08
2227,2751868.564934242,10707981.782313976,1266884438.1247818,1.3917034676344594e-08
2228,2758066.467107517,10706387.056897204,1266884438.1247818,1.3921609426711186e-08
2229,2764264.369280793,10704788.505426908,1266884438.1247818,1.3926197281006188e-08
2230,2770462.271454068,10703186.126176823,1266884438.1247818,1.3930798260799923e-08
2231,2776660.173627343,10701579.917439481,1266884438.1247818,1.3935412387651205e-08
2232,2782858.0758006186,10699969.877490312,1266884438.1247818,1.394003968324518e-08
2233,2789055.977973894,10698356.00458762,1266884438.1247818,1.394468016939377e-08
2234,2795253.8801471693,10696738.297008488,1266884438.1247818,1.3949333867898006e-08
2235,2801451.782320444,10695116.753012845,1266884438.1247818,1.3954000800686243e-08
2236,2807649.68449372,10693491.370843483,1266884438.1247818,1.3958680989814434e-08
2237,2813847.586666995,10691862.148761926,1266884438.1247818,1.3963374457328339e-08
2238,2820045.4888402703,10690229.085012538,1266884438.1247818,1.396808122540196e-08
2239,2826243.391013546,10688592.177822486,1266884438.1247818,1.3972801316337704e-08
2240,2832441.293186821,10686951.425449638,1266884438.1247818,1.397753475238245e-08
2241,2838639.1953600966,10685306.826086747,1266884438.1247818,1.398228155609675e-08
2242,2844837.0975333713,10683658.377993187,1266884438.1247818,1.3987041749847397e-08
2243,2851034.9997066474,10682006.079363184,1266884438.1247818,1.3991815356315748e-08
2244,2857232.9018799225,10680349.928421635,1266884438.1247818,1.3996602398128244e-08
2245,2863430.804053197,10678689.923376184,1266884438.1247818,1.4001402898041766e-08
2246,2869628.706226473,10677026.062417196,1266884438.1247818,1.4006216878943907e-08
2247,2875826.6083997483,10675358.343753714,1266884438.1247818,1.4011044363714311e-08
2248,2882024.510573024,10673686.76557749,1266884438.1247818,1.4015885375363922e-08
2249,2888222.4127462986,10672011.326062955,1266884438.1247818,1.4020739937035374e-08
2250,2894420.3149195747,10670332.02340321,1266884438.1247818,1.4025608071864064e-08
2251,2900618.21709285,10668648.855774008,1266884438.1247818,1.4030489803117731e-08
2252,2906816.1192661244,10666961.82134576,1266884438.1247818,1.4035385154150115e-08
2253,2913014.0214394005,10665270.918271512,1266884438.1247818,1.4040294148448051e-08
2254,2919211.9236126756,10663576.144722935,1266884438.1247818,1.404521680949213e-08
2255,2925409.825785951,10661877.498842314,1266884438.1247818,1.405015316094302e-08
